clean,created_at,extended_tweet.full_text,id,text
"Oh man, all day with a headache 🤕 😞",Sun Mar 21 18:53:16 +0000 2021,,1373709309419343872,"Oh man, all day with a headache 🤕 😞"
I moved and I do not have a shelf to display anymore 😞 #CardCaptorSakura #jojosbizarreadventure #rezero #Konosuba #DragonQuest #inuyasha #anime #airgear ,Sun Mar 21 18:53:16 +0000 2021,I moved and I don’t have a shelf to display anymore 😞 #CardCaptorSakura #jojosbizarreadventure #rezero #Konosuba #DragonQuest #inuyasha #anime #airgear https://t.co/HD8WECsVk0,1373709311029878787,I moved and I don’t have a shelf to display anymore 😞 #CardCaptorSakura #jojosbizarreadventure #rezero #Konosuba… https://t.co/p0A47Uta9N
but we get 200 primos at the end 😞,Sun Mar 21 18:53:17 +0000 2021,,1373709313307504644,@kqingcfs but we get 200 primos at the end 😞
he robbed my 20 bro 😞,Sun Mar 21 18:53:20 +0000 2021,,1373709328474066944,@JJxmzz @BeastMode_XD @IceManIsaac_ he robbed my 20 bro 😞
thinking when will we get jinmin award show moments again 😞 ,Sun Mar 21 18:53:21 +0000 2021,,1373709329132576773,RT @jinminors: thinking when will we get jinmin award show moments again 😞 https://t.co/7JXgU7Rlbx
"😞 The presence of a Soviet flag at one left wing demonstration in support of social reform does not make it ""the new face"" of the left by anyone's reasonable standard! If it appears more frequently in other nationwide and DC protests, then perhaps you will have a point.",Sun Mar 21 18:53:21 +0000 2021,"@NileGardiner 😞 The presence of a Soviet flag at one left wing demonstration in support of social reform does not make it ""the new face"" of the left by anyone's reasonable standard! If it appears more frequently in other nationwide and DC protests, then perhaps you'll have a point.",1373709329854042112,@NileGardiner 😞 The presence of a Soviet flag at one left wing demonstration in support of social reform does not m… https://t.co/TxYZOUI3qN
it is more annoying when you have a big one 😞,Sun Mar 21 18:53:21 +0000 2021,,1373709330655145988,@JustTonkMan It’s more annoying when you have a big one 😞
Just not at the races today 😞,Sun Mar 21 18:53:25 +0000 2021,,1373709346245328898,@Moffstovoi Just not at the races today 😞
Crikey there is some judgemental people on here. They take one single tweet and somehow think they know your full stance on a very complex situation. 😞,Sun Mar 21 18:53:27 +0000 2021,"Crikey there's some judgemental people on here. They take one single tweet and somehow think they know your full stance on a very complex situation. 😞",1373709354638176261,"Crikey there's some judgemental people on here. They take one single tweet and somehow think they know your full st… https://t.co/GFzSJ1KNqn"
No one hugs better than jinmin. Fight me 😤,Sun Mar 21 18:53:28 +0000 2021,,1373709361944596489,RT @lovely_amiOT7: No one hugs better than jinmin. Fight me 😤
Crazy before I got rich my main members had to die 😞,Sun Mar 21 18:53:30 +0000 2021,,1373709368177405953,RT @freebandchino_: Crazy before I got rich my main members had to die 😞
"here is a pic from a few days ago ‘because I got like three hours of sleep last night, and I am *feeling* it 😞  Catch you all on the flip side. #insomnia  #gregosei #picoftheday  #sundayvibes✨ #mentalhealthiswealth #blackmentalhealth #blackmentalhealthmatters #workingthroughit ",Sun Mar 21 18:53:32 +0000 2021,"Here’s a pic from a few days ago ‘cause I got like three hours of sleep last night, and I’m *feeling* it 😞  Catch y’all on the flip side. #insomnia

#gregosei #picoftheday  #sundayvibes✨ #mentalhealthiswealth #blackmentalhealth #blackmentalhealthmatters #workingthroughit https://t.co/pZ3qbwy6bo",1373709378281476104,"Here’s a pic from a few days ago ‘cause I got like three hours of sleep last night, and I’m *feeling* it 😞  Catch y… https://t.co/YkcCtkhn8O"
Shocking performance that! Gutted 😞  #FACup #MUFC,Sun Mar 21 18:53:33 +0000 2021,,1373709383599714305,"Shocking performance that! Gutted 😞 
#FACup #MUFC"
ME TOO jk please move 😞 ,Sun Mar 21 18:53:34 +0000 2021,,1373709386066104333,@kkugrl ME TOO jk please move 😞 https://t.co/0Qz0y78HCJ
fr pls i do not want it to end yet 😞,Sun Mar 21 18:53:38 +0000 2021,,1373709400741928960,@khj_flower fr pls i don’t want it to end yet 😞
"here is a pic from a few days ago ‘because I got like three hours of sleep last night, and I am *feeling* it 😞  Catch you all…",Sun Mar 21 18:53:39 +0000 2021,,1373709408069296129,"RT @GregOseiMusic: Here’s a pic from a few days ago ‘cause I got like three hours of sleep last night, and I’m *feeling* it 😞  Catch y’all…"
you all never heard of silence 😞,Sun Mar 21 18:53:40 +0000 2021,,1373709412859269120,"Y'all never heard of silence 😞"
sorry ymir 😞,Sun Mar 21 18:53:44 +0000 2021,,1373709428487303168,sorry ymir 😞
I sad 😞,Sun Mar 21 18:53:46 +0000 2021,,1373709437454585857,I sad 😞
man i finally got to see jordan after 6 years of asking him to come see me in my dreams man. i could not ask for anything better than that man. love you 23 😞,Sun Mar 21 18:53:49 +0000 2021,man i finally got to see jordan after 6 years of asking him to come see me in my dreams man. i couldn’t ask for anything better than that man. love you 23 😞,1373709449924333587,man i finally got to see jordan after 6 years of asking him to come see me in my dreams man. i couldn’t ask for any… https://t.co/zxPeCO0m3p
I appreciate 😞,Sun Mar 21 18:53:56 +0000 2021,,1373709477505994753,I appreciate 😞
"I too can kiss foreheads, El Shaddai 😞",Sun Mar 21 18:54:03 +0000 2021,,1373709508158062593,"I too can kiss foreheads, El Shaddai 😞"
Sad but true 😞,Sun Mar 21 18:54:06 +0000 2021,,1373709519948242952,Sad but true 😞
FUCKK I am down bad 😞,Sun Mar 21 18:54:09 +0000 2021,,1373709531335827459,FUCKK i’m down bad 😞
God this image just causes pain now. Poor baby had no idea what was going to happen about 2 hours later 😞 #RWBYSpoilers https…,Sun Mar 21 18:54:09 +0000 2021,,1373709531843338242,RT @XiaoLongYT1: God this image just causes pain now. Poor baby had no idea what was gonna happen about 2 hours later 😞 #RWBYSpoilers https…
hays pis 😞,Sun Mar 21 18:54:09 +0000 2021,,1373709532795260930,@shaiannecortez hays pis 😞
I miss this man 😞,Sun Mar 21 18:54:12 +0000 2021,,1373709543016960002,I miss this man 😞
Me everyday 😞,Sun Mar 21 18:54:15 +0000 2021,,1373709556791009282,@_SKarima @Yasmineelee_ Me everyday 😞
Sad life 😞  ,Sun Mar 21 18:54:17 +0000 2021,,1373709564185620481,RT @LWIAY_bot: Sad life 😞 https://t.co/PnXlqRfqLy https://t.co/C3MHvJFsNo
wait ur right that is such a cute @ 😞,Sun Mar 21 18:54:18 +0000 2021,,1373709569822711816,@minhohours wait ur right thats such a cute @ 😞
nervous about a lot of things. i do not see a future here. 😞,Sun Mar 21 18:54:21 +0000 2021,,1373709581579288576,nervous about a lot of things. i dont see a future here. 😞
So disappointing to see  a supposedly new age banking application banning #Bitcoin purchases  As a one time user of…,Sun Mar 21 18:54:23 +0000 2021,,1373709590114791427,"RT @MartiniGuyYT: So disappointing to see @monzo a supposedly new age banking application banning #Bitcoin purchases

As a one time user of…"
We should be playing Oklahoma State today 😞,Sun Mar 21 18:54:23 +0000 2021,,1373709590693576712,We should be playing Oklahoma State today 😞
i love chanhee so much 😞,Sun Mar 21 18:54:25 +0000 2021,,1373709599468048385,i love chanhee so much 😞
Absolute dogshit performance. Fred abysmal. Everyone else mediocre to poor. What a downer to end the weekend 😞,Sun Mar 21 18:54:25 +0000 2021,,1373709600793497602,"Absolute dogshit performance. Fred abysmal. Everyone else mediocre to poor.
What a downer to end the weekend 😞"
I hate that Rico is wearing the huggy bear shirt 😞,Sun Mar 21 18:54:32 +0000 2021,,1373709630031896581,@BarstoolBigCat I hate that Rico is wearing the huggy bear shirt 😞
I would never thought I would say this..but Kylie finally fucked up 😞,Sun Mar 21 18:54:34 +0000 2021,,1373709635945857025,I’d never thought I’d say this..but Kylie finally fucked up 😞
just learned of your new rates.  Very disappointed that my residence that is only 21 miles away is considered non-resident for play at Memorial Park GC.  #disappointed ,Sun Mar 21 18:54:36 +0000 2021,@memorialparkgc just learned of your new rates.  Very disappointed that my residence that is only 21 miles away is considered non-resident for play at Memorial Park GC.  #disappointed https://t.co/aoTi0NCVmZ,1373709643734773764,@memorialparkgc just learned of your new rates.  Very disappointed that my residence that is only 21 miles away is… https://t.co/9qbNdilDFY
